Date,Open,High,Low,Close,Volume
2024-11-10,163.04,164.16,162.49,164.01,35214408
2024-11-11,162.95,163.76,162.64,163.7,9828276
2024-11-12,163.56,163.89,163.25,163.85,16081379
2024-11-13,164.63,164.98,162.93,163.29,30309933
2024-11-14,162.61,164.06,162.42,163.19,25437354
2024-11-15,162.6,163.31,162.44,163.01,49098939
2024-11-16,163.32,164.4,162.56,162.8,18329892
2024-11-17,163.32,164.05,162.21,162.59,29637932
2024-11-18,162.63,163.71,162.15,163.12,31676157
2024-11-19,162.12,162.14,161.99,162.06,40831530
2024-11-20,157.82,159.06,157.63,158.47,32027308
2024-11-21,156.04,158.85,155.83,157.75,11872832
2024-11-22,158.88,159.31,158.48,159.1,39533277
2024-11-23,159.38,159.38,158.75,158.93,15827272
2024-11-24,158.77,158.91,157.08,157.08,14952809
2024-11-25,158.19,158.24,157.24,157.46,3594499
2024-11-26,158.03,158.9,158.03,158.82,32800278
2024-11-27,157.21,157.22,155.85,156.33,41978047
2024-11-28,154.85,155.44,153.94,154.04,28685716
2024-11-29,151.81,152.55,151.78,152.46,45907646
2024-11-30,150.44,151.03,150.08,150.81,28310999
2024-12-01,153.43,154.13,153.41,153.6,20907665
2024-12-02,151.65,152.34,151.6,152.01,45788566
2024-12-03,153.55,153.7,153.36,153.4,20615656
2024-12-04,154.73,154.99,154.4,154.6,26116482
2024-12-05,155.86,155.91,155.07,155.75,18654641
2024-12-06,156.42,156.48,155.85,156.3,22126564
2024-12-07,154.86,155.47,154.77,155.21,37082890
2024-12-08,154.5,154.54,154.32,154.49,36769311
2024-12-09,151.27,153.2,151.15,152.81,11454930
2024-12-10,151.01,151.56,150.12,151.49,28821383
2024-12-11,150.61,151.65,149.88,149.92,32940515
2024-12-12,151.14,151.42,149.69,149.96,45366877
2024-12-13,150.4,150.55,148.75,149.07,42724976
2024-12-14,149.69,150.55,148.77,149.79,20022128
2024-12-15,150.92,152.31,150.49,151.61,36183594
2024-12-16,154.24,155.93,153.97,155.39,10289891
2024-12-17,155.33,155.61,154.91,155.27,40282903
2024-12-18,153.94,154.58,152.82,152.98,6911242
2024-12-19,154.69,155.58,154.1,155.14,21097829
2024-12-20,155.56,156.02,154.26,154.98,6006159
2024-12-21,155.91,156.76,155.13,156.23,2672203
2024-12-22,154.95,155.22,153.8,154.49,34863460
2024-12-23,153.15,153.82,152.12,153.78,7228640
2024-12-24,155.42,155.7,153.9,154.1,8620135
2024-12-25,152.33,153.32,151.83,152.8,24659634
2024-12-26,154.99,155.73,154.26,154.77,27345136
2024-12-27,158.36,158.42,157.17,157.31,19826854
2024-12-28,158.39,158.57,157.16,157.88,21834437
2024-12-29,156.84,157.43,156.23,157.13,48883938
2024-12-30,155.82,156.18,155.61,156.13,3166896
2024-12-31,155.64,156.65,155.64,155.72,45948842
2025-01-01,155.67,155.76,154.16,155.23,34324268
2025-01-02,154.13,154.41,154.1,154.24,10768841
2025-01-03,154.28,155.52,153.91,155.31,39928292
2025-01-04,154.87,155.22,154.02,154.12,40872730
2025-01-05,153.92,154.52,153.36,154.09,48339943
2025-01-06,156.44,157.23,156.32,156.45,32339745
2025-01-07,156.17,156.6,154.88,155.21,37833071
2025-01-08,155.23,155.44,154.96,155.29,23270267
2025-01-09,154.4,154.89,154.08,154.54,25029592
2025-01-10,154.12,155.49,152.93,155.12,8098802
2025-01-11,153.96,154.7,153.32,154.38,30175426
2025-01-12,150.61,151.99,150.47,151.64,34378590
2025-01-13,150.68,150.81,149.64,150.69,44249560
2025-01-14,149.26,149.91,149.04,149.52,11073072
2025-01-15,150.73,151.19,150.44,150.93,12734569
2025-01-16,151.35,151.44,149.59,150.67,7159212
2025-01-17,150.59,150.87,149.98,150.74,19933230
2025-01-18,150.51,151.55,150.14,150.84,38874002
2025-01-19,150.75,151.65,150.57,150.81,15952667
2025-01-20,149.34,149.92,148.29,148.99,48202734
2025-01-21,146.21,147.08,145.6,146.84,16404771
2025-01-22,144.17,145.08,143.97,144.78,7744353
2025-01-23,143.55,143.87,142.8,143.35,48099321
2025-01-24,141.52,141.83,140.78,141.04,40571795
2025-01-25,140.91,141.46,140.9,141.35,32035377
2025-01-26,146.11,146.98,145.05,145.3,33618090
2025-01-27,144.13,145.04,143.29,144.74,12320835
2025-01-28,141.81,141.83,139.8,140.62,12508890
2025-01-29,140.51,140.84,140.34,140.73,26640005
2025-01-30,139.07,139.54,138.04,138.87,30686491
2025-01-31,140.12,140.63,139.26,140.07,42715379
2025-02-01,140.28,140.32,140.2,140.22,35880367
2025-02-02,138.35,139.27,137.0,138.22,3922710
2025-02-03,139.78,140.6,139.24,139.38,13603775
2025-02-04,139.57,139.68,138.77,139.15,12313284
2025-02-05,139.62,140.1,138.78,139.02,26825601
2025-02-06,137.42,138.65,136.63,138.31,13167662
2025-02-07,142.31,142.5,141.88,142.46,22363995
2025-02-08,141.92,142.84,141.57,142.42,20311866
2025-02-09,142.91,142.97,142.46,142.62,25365881
2025-02-10,143.86,144.0,142.63,142.8,20883693
2025-02-11,141.77,142.1,141.47,141.48,30881202
2025-02-12,141.98,142.17,141.34,141.47,8863485
2025-02-13,140.82,141.66,139.76,141.42,20592193
2025-02-14,144.06,144.93,143.71,144.16,22940574
2025-02-15,142.68,143.36,142.58,142.79,41612436
2025-02-16,143.83,145.07,143.48,144.92,20153367
2025-02-17,144.68,144.95,143.56,144.15,49163311
2025-02-18,141.99,142.81,141.9,142.63,46729893
2025-02-19,143.17,143.96,143.01,143.56,45200370
2025-02-20,144.01,144.41,143.46,143.72,39641515
2025-02-21,144.4,144.71,143.71,144.17,20343819
2025-02-22,144.91,145.26,144.33,144.97,43384020
2025-02-23,144.65,145.25,144.11,144.51,13244735
2025-02-24,145.19,145.84,144.95,145.32,22580043
2025-02-25,145.76,147.56,145.1,146.36,39994375
2025-02-26,146.72,147.71,146.06,147.64,47093219
2025-02-27,146.14,147.37,145.95,147.12,25434563
2025-02-28,146.06,146.97,145.23,146.68,48818969
2025-03-01,144.78,145.13,144.46,144.61,45348379
2025-03-02,142.57,142.94,142.09,142.79,1182495
2025-03-03,143.83,144.6,143.49,143.53,14392518
2025-03-04,143.86,144.83,143.81,143.84,28812532
2025-03-05,143.61,143.76,142.62,143.19,21665390
2025-03-06,143.52,143.85,142.32,142.82,30586472
2025-03-07,142.03,142.86,141.82,142.81,6748887
2025-03-08,145.27,145.66,144.72,145.14,9704776
2025-03-09,146.49,147.44,145.83,146.47,23938197
2025-03-10,147.75,147.94,146.01,146.91,28075932
2025-03-11,146.21,146.37,145.03,145.67,43373712
2025-03-12,145.37,145.9,144.72,145.39,11819232
2025-03-13,148.72,148.75,147.38,147.83,21742856
2025-03-14,150.41,151.09,150.16,150.53,12827883
2025-03-15,151.76,153.01,151.25,152.24,26230936
2025-03-16,154.41,155.22,152.67,154.15,10359634
2025-03-17,155.88,156.47,154.39,154.94,49546470
2025-03-18,152.88,153.04,152.55,152.83,30540929
2025-03-19,155.06,155.54,153.13,153.76,29277186
2025-03-20,153.04,153.84,152.18,152.18,4002821
2025-03-21,150.55,151.19,150.14,150.55,12064578
2025-03-22,151.33,151.75,150.34,151.48,5563424
2025-03-23,151.74,153.08,150.77,152.63,38362487
2025-03-24,153.61,155.16,153.52,154.63,24458223
2025-03-25,154.94,155.66,154.68,155.28,35419830
2025-03-26,157.64,157.95,156.72,156.86,7835670
2025-03-27,155.4,156.1,154.18,155.83,33565261
2025-03-28,153.58,154.41,152.91,153.39,41098884
2025-03-29,154.25,154.26,153.42,154.11,39410855
2025-03-30,154.09,154.66,153.1,153.5,4022622
2025-03-31,150.15,151.19,150.09,150.54,12304326
2025-04-01,148.87,149.6,147.75,148.76,10211144
2025-04-02,150.85,151.73,150.58,151.03,9647821
2025-04-03,152.11,153.03,150.86,151.64,27029043
2025-04-04,151.23,152.11,150.6,151.48,25484593
2025-04-05,152.62,153.03,151.54,152.17,18553350
2025-04-06,153.98,154.62,153.12,153.4,17900295
2025-04-07,153.07,153.42,151.61,152.0,8545426
2025-04-08,151.11,151.37,151.1,151.17,7473072
2025-04-09,149.15,149.5,148.42,149.1,31068214
2025-04-10,148.06,149.03,147.67,148.81,2930829
2025-04-11,145.78,146.82,145.78,146.63,11028593
2025-04-12,147.73,148.26,146.79,147.28,34472379
2025-04-13,149.32,149.78,149.02,149.05,20028486
2025-04-14,149.65,150.25,148.51,148.83,13731387
2025-04-15,148.14,148.59,147.57,147.59,34767500
2025-04-16,147.02,147.4,146.89,147.31,32401647
2025-04-17,148.48,148.96,147.72,148.0,39593492
2025-04-18,146.57,147.91,146.34,147.48,49802892
2025-04-19,146.83,147.47,145.56,146.73,48218889
2025-04-20,145.5,147.09,144.66,146.39,42104182
2025-04-21,148.3,149.02,146.99,147.5,43117850
2025-04-22,147.8,147.92,146.24,146.83,25231270
2025-04-23,144.8,146.05,143.89,145.64,5636443
2025-04-24,141.76,143.32,141.62,143.02,42104023
2025-04-25,146.09,146.25,145.75,145.87,34468893
2025-04-26,146.44,147.75,146.22,147.29,11635447
2025-04-27,151.05,151.81,150.49,150.67,45865409
2025-04-28,151.71,152.76,151.61,152.1,20815220
2025-04-29,154.29,154.44,152.92,153.04,25149092
2025-04-30,154.44,154.56,151.57,152.52,44000869
2025-05-01,153.43,153.95,153.39,153.55,3999884
2025-05-02,153.27,153.37,152.59,152.95,35567011
2025-05-03,152.73,154.1,152.61,154.07,17341594
2025-05-04,154.57,154.75,154.02,154.75,38936398
2025-05-05,153.75,154.83,153.55,154.49,29041796
2025-05-06,158.9,159.41,157.06,158.06,22919808
2025-05-07,157.68,157.74,156.46,156.98,21283236
2025-05-08,159.45,159.81,157.9,158.36,37871084
2025-05-09,158.62,158.84,157.34,157.8,35038549
2025-05-10,156.72,157.93,156.05,156.22,39947130
2025-05-11,155.18,155.61,155.03,155.47,16155925
2025-05-12,154.86,155.3,154.62,154.67,7291301
2025-05-13,154.97,155.76,154.93,155.71,9272628
2025-05-14,156.21,157.22,156.1,157.06,36149405
2025-05-15,157.82,158.25,157.73,158.15,5369105
2025-05-16,156.55,157.21,156.06,157.02,13057645
2025-05-17,156.27,157.09,156.05,156.38,29415586
2025-05-18,152.31,153.76,152.27,153.53,31684295
2025-05-19,153.95,155.29,153.73,154.99,16207153
2025-05-20,157.51,157.93,155.8,156.28,5295549
2025-05-21,154.99,156.13,154.88,155.77,36668494
2025-05-22,156.64,156.9,155.9,155.94,43769916
2025-05-23,153.11,153.27,152.62,153.1,46173571
2025-05-24,149.75,151.31,148.93,151.15,30549904
2025-05-25,151.08,152.16,150.41,151.89,3551087
2025-05-26,150.45,151.36,150.24,150.35,9129514
2025-05-27,149.38,149.52,149.23,149.49,48187896
2025-05-28,149.11,150.84,148.72,150.02,14915171
2025-05-29,150.11,150.24,149.64,149.91,49613438
2025-05-30,149.98,151.16,149.88,150.71,9919228
2025-05-31,151.81,152.92,151.35,152.06,16336723
2025-06-01,154.36,154.84,153.05,153.86,43944826
2025-06-02,153.62,154.9,153.56,154.39,19458578
2025-06-03,157.33,157.6,155.03,156.12,44264228
2025-06-04,156.66,156.76,155.99,156.28,33409778
2025-06-05,154.79,155.51,154.6,155.11,45623144
2025-06-06,156.39,156.64,155.93,156.05,25168996
2025-06-07,157.09,157.39,156.33,157.36,21652880
2025-06-08,159.25,159.62,158.81,159.36,41968529
2025-06-09,156.03,156.67,155.85,156.43,20617751
2025-06-10,156.11,156.66,154.73,155.42,1640458
2025-06-11,153.66,153.83,153.0,153.75,34737044
2025-06-12,155.12,155.77,154.42,155.05,33776260
2025-06-13,153.89,154.22,153.23,153.39,36500166
2025-06-14,150.75,151.93,150.12,151.07,44820746
2025-06-15,151.67,151.88,151.24,151.37,23817716
2025-06-16,153.53,154.84,152.8,154.28,37212430
2025-06-17,155.72,156.21,154.52,155.91,11131347
2025-06-18,153.21,154.04,153.11,153.31,32780237
2025-06-19,152.43,153.59,152.03,153.56,34953175
2025-06-20,154.75,155.21,154.03,154.53,34967953
2025-06-21,154.47,154.64,153.81,154.16,25116889
2025-06-22,154.58,154.81,154.4,154.63,12496658
2025-06-23,157.94,158.54,155.82,157.44,22362146
2025-06-24,157.58,157.89,157.15,157.88,35386322
2025-06-25,156.33,156.81,156.28,156.59,40646881
2025-06-26,157.4,157.65,157.28,157.56,32201192
2025-06-27,158.42,158.44,157.79,158.03,36817290
2025-06-28,157.44,158.19,156.98,157.89,3746877
2025-06-29,155.65,156.68,155.65,156.15,48398561
2025-06-30,155.45,155.62,154.37,155.01,44948669
2025-07-01,157.34,158.22,156.34,157.24,48077715
2025-07-02,157.31,157.78,156.51,156.62,16168215
2025-07-03,157.63,158.06,156.8,157.07,19347149
2025-07-04,153.95,156.07,153.45,155.57,20196682
2025-07-05,155.0,155.3,154.68,155.08,33336201
2025-07-06,156.63,157.01,155.73,156.02,26309381
2025-07-07,155.9,156.22,155.36,155.95,15486299
2025-07-08,155.31,156.34,154.85,154.95,43880057
2025-07-09,154.63,154.8,153.6,153.97,16775341
2025-07-10,151.22,151.67,150.36,151.39,28804044
2025-07-11,150.55,151.47,149.68,150.93,49473604
2025-07-12,152.01,152.35,150.24,150.67,14371467
2025-07-13,149.5,150.33,149.29,149.64,41396545
2025-07-14,149.11,149.76,147.34,147.93,40187001
2025-07-15,150.03,150.46,149.35,150.41,21931172
2025-07-16,150.26,151.37,149.29,151.08,26848726
2025-07-17,150.06,150.5,149.38,150.15,36949350
2025-07-18,150.19,150.65,149.78,150.08,49925215
2025-07-19,150.94,151.64,149.65,149.92,40382517
2025-07-20,151.08,152.09,151.02,151.09,42451568
2025-07-21,151.06,151.81,150.11,151.51,10630850
2025-07-22,150.23,150.55,150.05,150.26,9672536
2025-07-23,148.98,150.27,148.35,149.67,35332690
2025-07-24,150.5,151.83,149.21,149.41,35342387
2025-07-25,149.63,150.45,148.9,149.82,25654466
2025-07-26,151.72,152.37,151.37,151.78,1721956
2025-07-27,151.36,152.11,150.77,151.32,16079459
2025-07-28,150.92,151.84,150.29,150.67,2754334
2025-07-29,151.46,153.28,151.26,152.36,36626768
2025-07-30,153.71,154.87,152.97,153.45,45153111
2025-07-31,152.6,153.19,152.26,152.76,5343940
2025-08-01,151.5,152.25,150.72,150.87,30182810
2025-08-02,150.06,150.12,149.65,150.08,30481385
2025-08-03,150.65,151.02,150.43,150.43,10935219
2025-08-04,153.36,153.6,153.09,153.3,26284391
2025-08-05,152.09,152.42,151.66,152.36,49377280
2025-08-06,151.71,152.16,150.53,151.27,33858443
2025-08-07,152.6,152.96,151.66,152.09,16418903
2025-08-08,153.58,153.96,152.16,152.62,32358915
2025-08-09,151.26,152.61,151.23,151.71,39626409
2025-08-10,151.63,151.79,150.88,151.0,37294886
2025-08-11,151.05,151.67,150.35,151.22,35120120
2025-08-12,152.87,154.05,152.85,153.46,29617065
2025-08-13,152.06,152.22,150.96,151.18,12818867
2025-08-14,150.49,151.31,150.34,150.87,26471791
2025-08-15,150.5,152.04,149.93,151.07,10906347
2025-08-16,151.94,152.91,151.74,152.59,33581071
2025-08-17,152.06,152.85,151.61,152.5,34022984
2025-08-18,155.03,155.38,153.86,154.31,18708672
2025-08-19,154.45,155.75,153.7,154.41,21198354
2025-08-20,157.8,158.72,155.96,156.94,39184150
2025-08-21,154.31,155.37,153.52,155.06,12766882
2025-08-22,154.54,155.13,154.46,154.8,44554754
2025-08-23,154.61,155.01,153.83,154.02,7011137
2025-08-24,154.56,155.33,153.88,154.26,19109170
2025-08-25,153.72,154.38,153.51,153.62,21502960
2025-08-26,155.14,155.16,154.81,155.1,46729413
2025-08-27,155.46,155.9,155.1,155.45,14925898
2025-08-28,154.6,155.36,153.77,154.2,34341391
2025-08-29,155.48,155.78,153.6,154.22,20471258
2025-08-30,157.07,157.99,155.43,155.57,20229418
2025-08-31,156.77,157.8,155.89,156.52,31608097
2025-09-01,157.64,158.33,157.29,157.57,27961990
2025-09-02,158.58,158.93,158.02,158.13,2650028
2025-09-03,157.72,158.49,156.16,157.18,48839274
2025-09-04,157.23,157.56,155.9,156.26,17167678
2025-09-05,155.76,155.89,154.68,154.72,26159681
2025-09-06,153.38,154.16,152.95,153.43,47237701
2025-09-07,152.39,153.09,151.99,153.04,13186446
2025-09-08,155.05,155.97,154.56,154.64,3184100
2025-09-09,152.42,152.85,151.75,152.29,6428426
2025-09-10,149.83,150.69,149.58,150.41,48546157
2025-09-11,149.93,151.46,149.6,150.72,47096342
2025-09-12,153.63,153.79,152.23,152.35,35289976
2025-09-13,151.83,152.36,151.41,152.05,44055819
2025-09-14,151.24,151.91,149.67,150.35,31657058
2025-09-15,146.05,146.37,145.9,146.31,22386080
2025-09-16,147.71,148.38,146.85,147.17,36889058
2025-09-17,146.68,147.76,145.88,147.19,19290026
2025-09-18,147.07,148.15,146.95,147.81,33111898
2025-09-19,147.86,148.1,147.13,147.32,22815811
2025-09-20,147.62,148.17,147.06,147.51,40248007
2025-09-21,148.46,149.36,148.16,149.11,47835567
2025-09-22,149.31,149.83,148.86,149.76,45376264
2025-09-23,150.96,151.1,150.14,150.43,17769567
2025-09-24,149.48,150.39,149.31,150.14,5709732
2025-09-25,150.4,151.26,149.44,150.7,12308727
2025-09-26,152.34,152.97,151.51,152.16,4363634
2025-09-27,151.62,152.02,151.15,151.63,36620795
2025-09-28,149.21,149.26,148.66,148.96,4204412
2025-09-29,148.79,150.0,148.32,149.54,20089818
2025-09-30,149.15,150.14,148.23,149.84,11971217
2025-10-01,148.09,148.28,147.57,147.76,43915175
2025-10-02,149.93,150.64,148.89,149.46,8260567
2025-10-03,150.23,150.33,149.07,149.31,2754226
2025-10-04,145.89,146.87,145.5,146.16,35517817
2025-10-05,144.21,144.73,143.73,144.32,20185908
2025-10-06,143.67,144.0,143.43,143.89,27946099
2025-10-07,143.36,145.49,143.02,145.12,28024225
2025-10-08,144.66,145.32,144.25,144.78,10600289
2025-10-09,144.15,145.34,143.98,144.76,44186635
2025-10-10,145.71,145.73,145.3,145.58,24272672
2025-10-11,146.79,147.86,145.97,146.58,49266242
2025-10-12,147.79,148.39,147.18,147.7,34205067
2025-10-13,145.84,146.24,144.52,145.63,39100744
2025-10-14,147.89,148.56,147.16,147.82,2450141
2025-10-15,146.24,147.08,145.47,145.77,39106907
2025-10-16,146.09,147.51,145.33,146.48,11936358
2025-10-17,145.89,146.58,145.53,146.18,4151850
2025-10-18,146.44,146.64,146.36,146.56,27515018
2025-10-19,142.96,143.09,142.2,142.84,40930695
2025-10-20,142.99,143.01,141.48,141.9,46522361
2025-10-21,140.03,141.57,139.7,140.78,15460692
2025-10-22,137.57,138.55,137.43,138.03,36927354
2025-10-23,138.7,138.94,137.73,137.89,6542638
2025-10-24,137.15,138.57,136.94,137.89,47786142
2025-10-25,135.97,137.36,135.36,136.64,11880549
2025-10-26,136.55,136.85,135.8,136.53,33723256
2025-10-27,136.07,136.32,135.8,136.08,17018484
2025-10-28,133.3,133.56,132.46,132.79,46596900
2025-10-29,130.92,131.7,129.88,130.74,47767768
2025-10-30,131.66,131.98,130.85,131.04,39775489
2025-10-31,130.64,131.0,130.24,130.24,38490160
2025-11-01,132.22,133.05,131.26,131.63,5779805
2025-11-02,132.29,134.29,132.26,133.13,41549395
2025-11-03,133.27,133.48,132.36,132.64,48742365
2025-11-04,133.36,133.8,131.25,132.32,4621274
2025-11-05,132.3,133.31,130.9,131.91,23499391
2025-11-06,132.75,132.9,132.1,132.59,40377684
2025-11-07,131.21,131.32,130.42,131.12,24215501
2025-11-08,130.7,130.85,130.66,130.83,33428869
2025-11-09,129.55,129.61,129.1,129.6,18469212
2025-11-10,129.66,131.03,129.48,130.72,27269757
2025-11-11,132.17,132.33,131.21,131.38,42387065
2025-11-12,129.02,129.64,128.02,129.06,35953630
2025-11-13,127.77,127.92,126.91,127.12,34385897
2025-11-14,125.78,127.25,125.19,126.39,14335904
2025-11-15,126.72,126.87,126.14,126.52,10272708
2025-11-16,127.17,127.51,126.82,127.04,5136313
2025-11-17,127.6,128.37,127.16,127.8,21736714
2025-11-18,126.43,126.88,126.23,126.57,3202020
2025-11-19,126.77,128.32,126.24,127.64,23180526
2025-11-20,127.4,128.47,127.18,128.35,39438052
2025-11-21,129.46,129.52,128.23,128.69,17353980
2025-11-22,128.32,128.96,127.92,128.43,23543708
2025-11-23,129.89,130.56,129.18,129.26,24243731
2025-11-24,128.38,129.0,128.31,128.4,32085740
2025-11-25,127.21,127.37,126.36,126.97,26209532
2025-11-26,129.23,129.35,127.68,127.78,29279193
2025-11-27,125.67,126.96,125.43,125.55,1478510
2025-11-28,127.53,127.92,126.96,127.06,31878935
2025-11-29,128.97,129.33,128.25,128.66,30521179
2025-11-30,131.73,132.04,130.67,131.4,29258338
2025-12-01,131.75,132.19,131.38,132.18,33370364
2025-12-02,132.25,132.87,132.03,132.8,30377983
2025-12-03,132.83,132.98,132.78,132.84,49611722
2025-12-04,133.44,133.49,132.51,133.12,5647672
2025-12-05,132.26,132.42,131.74,132.42,47532223
2025-12-06,134.03,134.58,133.39,133.98,25949201
2025-12-07,136.34,136.52,136.34,136.48,5808399
2025-12-08,136.35,136.88,135.39,135.85,46268880
2025-12-09,135.95,136.53,135.5,136.41,5924980
2025-12-10,135.56,136.3,135.45,135.76,40229034
2025-12-11,133.94,134.38,132.85,133.79,25136871
2025-12-12,132.32,132.88,132.01,132.49,42594848
2025-12-13,130.44,130.47,130.06,130.29,48341485
2025-12-14,131.95,132.34,130.77,131.38,11357602
2025-12-15,130.03,130.62,128.99,130.18,47981034
2025-12-16,130.36,130.47,130.25,130.26,1709611
2025-12-17,131.11,131.17,130.7,130.92,45568055
2025-12-18,130.8,131.53,130.59,131.08,21693226
2025-12-19,129.4,130.88,129.12,130.35,10598827
2025-12-20,129.1,130.1,128.69,129.73,37762203
2025-12-21,129.21,131.39,129.02,130.48,16819240
2025-12-22,132.61,132.84,132.1,132.3,37208879
2025-12-23,133.51,133.91,133.27,133.35,35760657
2025-12-24,132.85,133.4,131.7,132.39,30511793
2025-12-25,131.33,131.63,130.96,131.09,11817702
2025-12-26,132.66,133.03,132.54,132.7,38867398
2025-12-27,131.79,131.93,130.12,130.85,23181953
2025-12-28,130.21,131.13,129.37,130.55,48589224
2025-12-29,129.49,130.47,128.44,129.99,29886145
2025-12-30,129.79,131.63,129.52,131.27,33376740
2025-12-31,132.02,132.72,131.16,132.32,23727244
2026-01-01,128.76,129.8,128.69,129.33,17020426
